Year,County,Precinct,Gender,Percent,Number
2000,Palm Beach,2070,Female,0.07282912,18
2000,Palm Beach,2072,Female,0.808614672,28
2000,Palm Beach,2076,Female,0.230125961,63
2000,Palm Beach,2078,Female,0.080432008,72
2000,Palm Beach,2080,Female,0.660824569,20
2000,Palm Beach,2081,Female,0.275274944,57
2000,Palm Beach,2082,Female,0.165978552,6
2000,Palm Beach,2083,Female,0.454876043,51
2000,Palm Beach,2084,Female,0.31449253,36
2000,Palm Beach,2085,Female,0.797236209,46
2000,Palm Beach,2086,Female,0.980095402,78
2000,Palm Beach,2087,Female,0.952849812,22
2000,Palm Beach,2088,Female,0.90640094,3
2000,Palm Beach,2090,Female,0.673869734,91
2000,Palm Beach,2092,Female,0.235745316,44
2000,Palm Beach,2094,Female,0.413514115,34
2000,Palm Beach,2096,Female,0.890074434,25
2000,Palm Beach,2097,Female,0.827785855,60
2000,Palm Beach,2098,Female,0.786526283,19
2000,Palm Beach,2100,Female,0.848955112,2
2000,Palm Beach,2102,Female,0.374222249,89
2000,Palm Beach,2104,Female,0.506407802,59
2000,Palm Beach,2106,Female,0.729241132,2
2000,Palm Beach,2108,Female,0.660440614,22
2000,Palm Beach,2110,Female,0.509265194,73
2000,Palm Beach,2112,Female,0.73496412,20
2000,Palm Beach,2114,Female,0.661630652,78
2000,Palm Beach,2115,Female,0.974070128,67
2000,Palm Beach,2116,Female,0.000963269,60
2000,Palm Beach,2117,Female,0.2719502,49
2000,Palm Beach,2120,Female,0.700357363,85
2000,Palm Beach,2122,Female,0.495464415,5
2000,Palm Beach,2124,Female,0.146034631,48
2000,Palm Beach,2125,Female,0.513728818,63
2000,Palm Beach,2126,Female,0.87660072,48
2000,Palm Beach,2127,Female,0.688195302,83
2000,Palm Beach,2130,Female,0.872304223,1
2000,Palm Beach,2132,Female,0.934792243,8
2000,Palm Beach,2134,Female,0.330533111,71
2000,Palm Beach,2136,Female,0.880887504,53
2000,Palm Beach,2138,Female,0.333424702,68
2000,Palm Beach,2140,Female,0.168113634,49
2000,Palm Beach,2142,Female,0.974807693,47
2000,Palm Beach,2144,Female,0.334991379,24
2000,Palm Beach,2146,Female,0.99365583,63
2000,Palm Beach,2150,Female,0.809782619,93
2000,Palm Beach,2152,Female,0.316115287,39
2000,Palm Beach,2154,Female,0.407039665,90
2000,Palm Beach,2156,Female,0.680188392,19
2000,Palm Beach,2158,Female,0.815800129,67
2000,Palm Beach,2160,Female,0.681054266,37
2000,Palm Beach,2162,Female,0.142384293,57
2000,Palm Beach,2164,Female,0.298687697,33
2000,Palm Beach,2166,Female,0.000701158,43
2000,Palm Beach,2170,Female,0.727680312,39
2000,Palm Beach,2172,Female,0.677327175,71
2000,Palm Beach,2174,Female,0.149746778,63
2000,Palm Beach,2182,Female,0.7165678,51
2000,Palm Beach,2184,Female,0.305811483,10
2000,Palm Beach,2186,Female,0.010870926,24
2000,Palm Beach,2188,Female,0.595558846,20
2000,Palm Beach,2190,Female,0.649261979,16
2000,Palm Beach,2192,Female,0.346766528,83
2000,Palm Beach,2194,Female,0.239287278,22
2000,Palm Beach,2196,Female,0.20372824,49
2000,Palm Beach,2198,Female,0.055591142,33
2000,Palm Beach,2202,Female,0.914944114,34
2000,Palm Beach,2204,Female,0.728377958,94
2000,Palm Beach,2206,Female,0.694803227,7
2000,Palm Beach,2208,Female,0.412149139,43
2000,Palm Beach,2210,Female,0.621684311,29
2000,Palm Beach,2214,Female,0.997032396,39
2000,Palm Beach,2216,Female,0.71174244,9
2000,Palm Beach,2218,Female,0.008338254,58
2000,Palm Beach,3002,Female,0.889812707,1
2000,Palm Beach,3004,Female,0.187156699,29
2000,Palm Beach,3006,Female,0.047996885,42
2000,Palm Beach,3010,Female,0.910836611,55
2000,Palm Beach,3012,Female,0.202756916,5
2000,Palm Beach,3014,Female,0.57319565,39
2000,Palm Beach,3016,Female,0.617681925,54
2000,Palm Beach,3018,Female,0.226830258,5
2000,Palm Beach,3020,Female,0.534467274,43
2000,Palm Beach,3022,Female,0.552023953,90
2000,Palm Beach,3024,Female,0.948484493,30
2000,Palm Beach,3028,Female,0.721291114,80
2000,Palm Beach,3030,Female,0.531186122,14
2000,Palm Beach,3032,Female,0.574693811,41
2000,Palm Beach,3034,Female,0.778774924,21
2000,Palm Beach,3036,Female,0.587199299,82
2000,Palm Beach,3038,Female,0.982484828,97
2000,Palm Beach,3040,Female,0.185225546,43
2000,Palm Beach,3042,Female,0.35305916,62
2000,Palm Beach,3044,Female,0.981152479,53
2000,Palm Beach,3048,Female,0.305435173,73
2000,Palm Beach,3050,Female,0.171397533,83
2000,Palm Beach,3052,Female,0.036690038,77
2000,Palm Beach,3058,Female,0.973246616,16
2000,Palm Beach,3060,Female,0.830198263,6
2000,Palm Beach,3062,Female,0.666444871,3
2000,Palm Beach,3064,Female,0.131352398,87
2000,Palm Beach,3066,Female,0.350965071,85
2000,Palm Beach,3068,Female,0.505844099,16
2000,Palm Beach,3070,Female,0.226353236,37
2000,Palm Beach,3072,Female,0.424427308,60
2000,Palm Beach,3074,Female,0.680419483,88
2000,Palm Beach,3075,Female,0.817837494,40
2000,Palm Beach,3076,Female,0.701092584,71
2000,Palm Beach,3078,Female,0.734641714,65
2000,Palm Beach,3080,Female,0.321678736,86
2000,Palm Beach,3082,Female,0.427356006,77
2000,Palm Beach,3084,Female,0.025137075,95
2000,Palm Beach,3086,Female,0.410325471,12
2000,Palm Beach,3088,Female,0.373565084,96
2000,Palm Beach,3090,Female,0.244786939,8
2000,Palm Beach,3092,Female,0.662341069,62
2000,Palm Beach,3094,Female,0.261806286,33
2000,Palm Beach,3096,Female,0.284325246,68
2000,Palm Beach,3098,Female,0.539270482,83
2000,Palm Beach,3100,Female,0.065146289,56
2000,Palm Beach,3102,Female,0.578803049,34
2000,Palm Beach,3104,Female,0.335360951,50
2000,Palm Beach,3106,Female,0.566934784,46
2000,Palm Beach,3108,Female,0.404036688,11
2000,Palm Beach,3110,Female,0.966982491,60
2000,Palm Beach,3112,Female,0.406903595,83
2000,Palm Beach,3114,Female,0.806401646,35
2000,Palm Beach,3116,Female,0.651049191,90
2000,Palm Beach,3118,Female,0.068702597,4
2000,Palm Beach,3120,Female,0.149277158,80
2000,Palm Beach,3122,Female,0.274379082,22
2000,Palm Beach,3124,Female,0.689168482,76
2000,Palm Beach,3126,Female,0.787882634,35
2000,Palm Beach,3128,Female,0.635890502,91
2000,Palm Beach,3130,Female,0.720970401,31
2000,Palm Beach,3132,Female,0.505970139,65
2000,Palm Beach,3133,Female,0.998080479,37
2000,Palm Beach,3134,Female,0.369376089,82
2000,Palm Beach,3136,Female,0.517624489,86
2000,Palm Beach,3138,Female,0.720011142,53
2000,Palm Beach,3140,Female,0.815644229,84
2000,Palm Beach,3142,Female,0.369030771,37
2000,Palm Beach,3144,Female,0.818859134,9
2000,Palm Beach,3146,Female,0.426810448,61
2000,Palm Beach,3148,Female,0.877285607,51
2000,Palm Beach,3150,Female,0.104895035,93
2000,Palm Beach,3152,Female,0.721284434,17
2000,Palm Beach,3154,Female,0.94834745,48
2000,Palm Beach,3156,Female,0.418675486,7
2000,Palm Beach,3158,Female,0.452363046,58
2000,Palm Beach,3160,Female,0.921315834,12
2000,Palm Beach,3162,Female,0.128355511,31
2000,Palm Beach,3164,Female,0.733429455,57
2000,Palm Beach,3166,Female,0.43103033,64
2000,Palm Beach,3168,Female,0.917628761,5
2000,Palm Beach,3170,Female,0.202711906,36
2000,Palm Beach,3172,Female,0.421594613,40
2000,Palm Beach,3174,Female,0.00651938,80
2000,Palm Beach,3176,Female,0.261571098,69
2000,Palm Beach,3182,Female,0.599538222,16
2000,Palm Beach,3185,Female,0.705341317,98
2000,Palm Beach,3186,Female,0.381303037,64
2000,Palm Beach,3187,Female,0.443816336,74
2000,Palm Beach,3188,Female,0.017550139,45
2000,Palm Beach,3190,Female,0.695595559,65
2000,Palm Beach,3192,Female,0.351289065,83
2000,Palm Beach,3194,Female,0.989537056,41
2000,Palm Beach,3196,Female,0.320717264,17
2000,Palm Beach,3198,Female,0.805516591,70
2000,Palm Beach,3200,Female,0.177392261,29
2000,Palm Beach,3202,Female,0.566324373,26
2000,Palm Beach,4002,Female,0.698150955,73
2000,Palm Beach,4004,Female,0.763768281,52
2000,Palm Beach,4006,Female,0.36620373,44
2000,Palm Beach,4008,Female,0.959019936,67
2000,Palm Beach,4010,Female,0.028427075,52
2000,Palm Beach,4012,Female,0.194567244,98
2000,Palm Beach,4014,Female,0.20869828,59
2000,Palm Beach,4016,Female,0.853493048,98
2000,Palm Beach,4018,Female,0.585121316,46
2000,Palm Beach,4020,Female,0.153626641,26
2000,Palm Beach,4022,Female,0.106472213,2
2000,Palm Beach,4024,Female,0.724634587,43
2000,Palm Beach,4026,Female,0.894043044,91
2000,Palm Beach,4028,Female,0.236222261,37
2000,Palm Beach,4030,Female,0.033625841,34
2000,Palm Beach,4034,Female,0.92030811,21
2000,Palm Beach,4036,Female,0.703544008,50
2000,Palm Beach,4038,Female,0.702969418,92
2000,Palm Beach,4044,Female,0.20766533,45
2000,Palm Beach,4046,Female,0.364125477,38
2000,Palm Beach,4048,Female,0.36891984,89
2000,Palm Beach,4050,Female,0.803024189,98
2000,Palm Beach,4052,Female,0.886679664,68
2000,Palm Beach,4053,Female,0.212366009,56
2000,Palm Beach,4054,Female,0.684116444,9
2000,Palm Beach,4058,Female,0.619673806,89
2000,Palm Beach,4060,Female,0.463419035,6
2000,Palm Beach,4062,Female,0.990252988,42
2000,Palm Beach,4064,Female,0.414739498,33
2000,Palm Beach,4072,Female,0.781501841,84
2000,Palm Beach,4074,Female,0.67392893,26
2000,Palm Beach,4076,Female,0.874293246,43
2000,Palm Beach,4078,Female,0.484034422,20
2000,Palm Beach,4082,Female,0.047403354,70
2000,Palm Beach,4084,Female,0.845937435,30
2000,Palm Beach,4086,Female,0.846294933,34
2000,Palm Beach,4088,Female,0.512809921,81
2000,Palm Beach,4090,Female,0.374248449,54
2000,Palm Beach,4094,Female,0.00413782,35
2000,Palm Beach,4096,Female,0.414403224,42
2000,Palm Beach,4098,Female,0.795064037,23
2000,Palm Beach,4100,Female,0.391841481,22
2000,Palm Beach,4102,Female,0.133253295,63
2000,Palm Beach,4104,Female,0.295050048,98
2000,Palm Beach,4106,Female,0.410530286,94
2000,Palm Beach,4108,Female,0.117998775,18
2000,Palm Beach,4110,Female,0.279254054,98
2000,Palm Beach,4112,Female,0.038321225,39
2000,Palm Beach,4114,Female,0.815273318,56
2000,Palm Beach,4116,Female,0.781573971,71
2000,Palm Beach,4118,Female,0.83259632,21
2000,Palm Beach,4120,Female,0.44096678,86
2000,Palm Beach,4122,Female,0.857665648,86
2000,Palm Beach,4124,Female,0.364824869,94
2000,Palm Beach,4126,Female,0.818386722,82
2000,Palm Beach,4128,Female,0.591289215,99
2000,Palm Beach,4129,Female,0.341781619,59
2000,Palm Beach,4130,Female,0.271563258,68
2000,Palm Beach,4132,Female,0.196083684,3
2000,Palm Beach,4134,Female,0.148315417,18
2000,Palm Beach,4136,Female,0.689372226,6
2000,Palm Beach,4138,Female,0.650080856,73
2000,Palm Beach,4140,Female,0.025481575,95
2000,Palm Beach,4142,Female,0.680722363,52
2000,Palm Beach,4144,Female,0.03148712,48
2000,Palm Beach,4146,Female,0.652573015,50
2000,Palm Beach,4148,Female,0.062267741,78
2000,Palm Beach,4150,Female,0.656044256,24
2000,Palm Beach,4152,Female,0.619214665,46
2000,Palm Beach,4154,Female,0.225346057,74
2000,Palm Beach,4156,Female,0.615520206,29
2000,Palm Beach,4158,Female,0.915144742,62
2000,Palm Beach,4160,Female,0.518038831,10
2000,Palm Beach,4162,Female,0.183777764,5
2000,Palm Beach,4164,Female,0.672193697,52
2000,Palm Beach,4166,Female,0.109226771,13
2000,Palm Beach,4168,Female,0.061535425,11
2000,Palm Beach,4170,Female,0.094070623,86
2000,Palm Beach,4172,Female,0.833057485,40
2000,Palm Beach,4174,Female,0.861061689,90
2000,Palm Beach,4176,Female,0.319410416,51
2000,Palm Beach,4178,Female,0.425388298,91
2000,Palm Beach,4180,Female,0.709239683,40
2000,Palm Beach,4182,Female,0.082389283,5
2000,Palm Beach,4184,Female,0.205747374,27
2000,Palm Beach,4186,Female,0.006109269,58
2000,Palm Beach,4188,Female,0.850487452,78
2000,Palm Beach,4190,Female,0.303241029,20
2000,Palm Beach,4192,Female,0.816955048,8
2000,Palm Beach,4194,Female,0.373928021,31
2000,Palm Beach,4196,Female,0.05986004,94
2000,Palm Beach,4198,Female,0.047683303,66
2000,Palm Beach,4200,Female,0.955895125,74
2000,Palm Beach,4202,Female,0.834136399,83
2000,Palm Beach,4204,Female,0.938109804,32
2000,Palm Beach,4206,Female,0.967593155,31
2000,Palm Beach,4208,Female,0.118724471,87
2000,Palm Beach,4210,Female,0.181508138,15
2000,Palm Beach,4212,Female,0.137779739,1
2000,Palm Beach,4214,Female,0.777430053,27
2000,Palm Beach,4216,Female,0.294251643,21
2000,Palm Beach,4218,Female,0.756782129,52
2000,Palm Beach,4220,Female,0.326260541,33
2000,Palm Beach,4222,Female,0.090867349,41
2000,Palm Beach,4224,Female,0.491556129,85
2000,Palm Beach,4226,Female,0.2323515,80
2000,Palm Beach,4228,Female,0.339213375,39
2000,Palm Beach,4230,Female,0.164742557,3
2000,Palm Beach,5002,Female,0.655914851,31
2000,Palm Beach,5003,Female,0.833174698,13
2000,Palm Beach,5004,Female,0.217563247,40
2000,Palm Beach,5005,Female,0.986033885,48
2000,Palm Beach,5006,Female,0.117981473,82
2000,Palm Beach,5007,Female,0.179277746,78
2000,Palm Beach,5008,Female,0.69700735,81
2000,Palm Beach,5009,Female,0.058451848,58
2000,Palm Beach,5010,Female,0.104357263,73
2000,Palm Beach,5012,Female,0.291846788,72
2000,Palm Beach,5014,Female,0.543665418,17
2000,Palm Beach,5016,Female,0.484868,21
2000,Palm Beach,5018,Female,0.655182307,7
2000,Palm Beach,5020,Female,0.507217318,90
2000,Palm Beach,5022,Female,0.074567701,68
2000,Palm Beach,5024,Female,0.609959576,63
2000,Palm Beach,5026,Female,0.127369081,70
2000,Palm Beach,5028,Female,0.122855466,53
2000,Palm Beach,5030,Female,0.730582605,20
2000,Palm Beach,5032,Female,0.953046444,61
2000,Palm Beach,5034,Female,0.968251154,43
2000,Palm Beach,5036,Female,0.544847794,3
2000,Palm Beach,5038,Female,0.905509771,59
2000,Palm Beach,5040,Female,0.228743003,45
2000,Palm Beach,5042,Female,0.038319123,91
2000,Palm Beach,5044,Female,0.541718179,72
2000,Palm Beach,5046,Female,0.633521325,78
2000,Palm Beach,5048,Female,0.551735971,83
2000,Palm Beach,5050,Female,0.784455351,58
2000,Palm Beach,5052,Female,0.039434878,39
2000,Palm Beach,5054,Female,0.892768403,26
2000,Palm Beach,5055,Female,0.336236271,47
2000,Palm Beach,5056,Female,0.695532235,17
2000,Palm Beach,5058,Female,0.936634775,60
2000,Palm Beach,5060,Female,0.596077291,38
2000,Palm Beach,5062,Female,0.739031682,29
2000,Palm Beach,5064,Female,0.766762638,37
2000,Palm Beach,5066,Female,0.740701081,40
2000,Palm Beach,5068,Female,0.800021927,47
2000,Palm Beach,5070,Female,0.15090664,34
2000,Palm Beach,5072,Female,0.847496092,62
2000,Palm Beach,5074,Female,0.25745685,29
2000,Palm Beach,5076,Female,0.143830879,36
2000,Palm Beach,5078,Female,0.665931838,16
2000,Palm Beach,5080,Female,0.388583588,39
2000,Palm Beach,5082,Female,0.863117594,20
2000,Palm Beach,5084,Female,0.153732006,28
2000,Palm Beach,5086,Female,0.734220528,67
2000,Palm Beach,5088,Female,0.893405919,58
2000,Palm Beach,5090,Female,0.902388883,81
2000,Palm Beach,5092,Female,0.236990326,78
2000,Palm Beach,5094,Female,0.528136053,90
2000,Palm Beach,5096,Female,0.283008572,56
2000,Palm Beach,5098,Female,0.54388389,41
2000,Palm Beach,5100,Female,0.222335552,92
2000,Palm Beach,5102,Female,0.066032852,82
2000,Palm Beach,5104,Female,0.083918872,42
2000,Palm Beach,5106,Female,0.601402871,73
2000,Palm Beach,5108,Female,0.516228973,14
2000,Palm Beach,5110,Female,0.323928816,13
2000,Palm Beach,5111,Female,0.467242277,89
2000,Palm Beach,5112,Female,0.835354637,44
2000,Palm Beach,5113,Female,0.388781465,78
2000,Palm Beach,5114,Female,0.099689369,81
2000,Palm Beach,5115,Female,0.722213118,27
2000,Palm Beach,5116,Female,0.442431748,4
2000,Palm Beach,5117,Female,0.911516641,15
2000,Palm Beach,5118,Female,0.920679985,25
2000,Palm Beach,5119,Female,0.673349048,57
2000,Palm Beach,5120,Female,0.822556872,17
2000,Palm Beach,5122,Female,0.896670954,33
2000,Palm Beach,5124,Female,0.09551358,83
2000,Palm Beach,5126,Female,0.309732263,90
2000,Palm Beach,5128,Female,0.010003648,45
2000,Palm Beach,5130,Female,0.009130938,42
2000,Palm Beach,5132,Female,0.876099788,38
2000,Palm Beach,5134,Female,0.83406106,3
2000,Palm Beach,5136,Female,0.685796704,42
2000,Palm Beach,5138,Female,0.93644672,73
2000,Palm Beach,5140,Female,0.217450501,89
2000,Palm Beach,5142,Female,0.395709309,46
2000,Palm Beach,5144,Female,0.820914589,18
2000,Palm Beach,5146,Female,0.538178039,100
2000,Palm Beach,5148,Female,0.05899317,31
2000,Palm Beach,5150,Female,0.173580302,67
2000,Palm Beach,5152,Female,0.291072926,96
2000,Palm Beach,5154,Female,0.071573365,44
2000,Palm Beach,5156,Female,0.561796654,32
2000,Palm Beach,5158,Female,0.292902763,65
2000,Palm Beach,5160,Female,0.132687298,41
2000,Palm Beach,5162,Female,0.930557089,28
2000,Palm Beach,5164,Female,0.059518865,75
2000,Palm Beach,5166,Female,0.352010669,66
2000,Palm Beach,5168,Female,0.465899069,35
2000,Palm Beach,5170,Female,0.916222015,0
2000,Palm Beach,5172,Female,0.556357222,57
2000,Palm Beach,5174,Female,0.4156963,62
2000,Palm Beach,5176,Female,0.028493761,60
2000,Palm Beach,5178,Female,0.844785787,34
2000,Palm Beach,5180,Female,0.651789195,10
2000,Palm Beach,5182,Female,0.373396048,7
2000,Palm Beach,5184,Female,0.870418334,41
2000,Palm Beach,5186,Female,0.137727136,76
2000,Palm Beach,5188,Female,0.820800147,64
2000,Palm Beach,5190,Female,0.632644371,4
2000,Palm Beach,5192,Female,0.860453776,80
2000,Palm Beach,5194,Female,0.077513296,10
2000,Palm Beach,6002,Female,0.547158405,45
2000,Palm Beach,6004,Female,0.138229115,83
2000,Palm Beach,6006,Female,0.784881547,41
2000,Palm Beach,6008,Female,0.6872052,11
2000,Palm Beach,6010,Female,0.36562036,92
2000,Palm Beach,6012,Female,0.502836583,71
2000,Palm Beach,6014,Female,0.706032921,19
2000,Palm Beach,6016,Female,0.322667837,27
2000,Palm Beach,6018,Female,0.4036758,62
2000,Palm Beach,6020,Female,0.324647534,73
2000,Palm Beach,6022,Female,0.191011417,1
2000,Palm Beach,6024,Female,0.06127523,10
2000,Palm Beach,6026,Female,0.543899598,25
2000,Palm Beach,6028,Female,0.948210214,2
2000,Palm Beach,6029,Female,0.347842419,15
2000,Palm Beach,6030,Female,0.352251767,78
2000,Palm Beach,6032,Female,0.249866806,99
2000,Palm Beach,6034,Female,0.567040458,83
2000,Palm Beach,6036,Female,0.873360967,72
2000,Palm Beach,6040,Female,0.293931021,29
2000,Palm Beach,6042,Female,0.425457697,20
2000,Palm Beach,6044,Female,0.262331121,37
2000,Palm Beach,6045,Female,0.757155522,74
2000,Palm Beach,6046,Female,0.868212977,11
2000,Palm Beach,6050,Female,0.237585441,73
2000,Palm Beach,6051,Female,0.587188586,81
2000,Palm Beach,6052,Female,0.380424767,57
2000,Palm Beach,6058,Female,0.091922982,65
2000,Palm Beach,6060,Female,0.933879147,32
2000,Palm Beach,6062,Female,0.304168039,23
2000,Palm Beach,6064,Female,0.255785035,88
2000,Palm Beach,6066,Female,0.406695683,41
2000,Palm Beach,6070,Female,0.005795994,38
2000,Palm Beach,6072,Female,0.131941865,74
2000,Palm Beach,6076,Female,0.970107091,35
2000,Palm Beach,6078,Female,0.345419259,44
2000,Palm Beach,6080,Female,0.269083545,77
2000,Palm Beach,6082,Female,0.899774546,5
2000,Palm Beach,6084,Female,0.545095558,93
2000,Palm Beach,6086,Female,0.964421578,68
2000,Palm Beach,6088,Female,0.660173888,64
2000,Palm Beach,6090,Female,0.052423599,75
2000,Palm Beach,6092,Female,0.074202272,73
2000,Palm Beach,6094,Female,0.71542517,73
2000,Palm Beach,6098,Female,0.771679406,31
2000,Palm Beach,6100,Female,0.346036672,6
2000,Palm Beach,6102,Female,0.160806553,58
2000,Palm Beach,6104,Female,0.278127612,65
2000,Palm Beach,6106,Female,0.965887545,6
2000,Palm Beach,6112,Female,0.393679369,43
2000,Palm Beach,6114,Female,0.680067338,79
2000,Palm Beach,6116,Female,0.308834791,82
2000,Palm Beach,6118,Female,0.633270036,93
2000,Palm Beach,6120,Female,0.533527489,41
2000,Palm Beach,6122,Female,0.703124075,4
2000,Palm Beach,6124,Female,0.616745612,36
2000,Palm Beach,6126,Female,0.763146715,88
2000,Palm Beach,6128,Female,0.650595314,15
2000,Palm Beach,6130,Female,0.349210312,79
2000,Palm Beach,6132,Female,0.996211863,53
2000,Palm Beach,6134,Female,0.459344118,4
2000,Palm Beach,6136,Female,0.644321017,12
2000,Palm Beach,6140,Female,0.132750421,56
2000,Palm Beach,6146,Female,0.813027092,97
2000,Palm Beach,6148,Female,0.311316768,29
2000,Palm Beach,6150,Female,0.467061822,61
2000,Palm Beach,6152,Female,0.248904,74
2000,Palm Beach,6154,Female,0.818527141,21
2000,Palm Beach,6156,Female,0.1666922,89
2000,Palm Beach,6158,Female,0.501136509,56
2000,Palm Beach,6160,Female,0.40149875,49
2000,Palm Beach,6162,Female,0.241349859,97
2000,Palm Beach,6164,Female,0.176555093,49
2000,Palm Beach,6166,Female,0.718713096,46
2000,Palm Beach,6168,Female,0.745721553,93
2000,Palm Beach,6170,Female,0.441066685,15
2000,Palm Beach,6172,Female,0.691768024,1
2000,Palm Beach,6174,Female,0.585313677,96
2000,Palm Beach,6176,Female,0.11221292,7
2000,Palm Beach,6178,Female,0.109066921,9
2000,Palm Beach,6180,Female,0.437036095,23
2000,Palm Beach,6182,Female,0.773311979,84
2000,Palm Beach,6184,Female,0.005241767,75
2000,Palm Beach,6186,Female,0.600815558,97
2000,Palm Beach,6188,Female,0.046934371,41
2000,Palm Beach,6190,Female,0.54968887,4
2000,Palm Beach,6192,Female,0.486322162,53
2000,Palm Beach,6194,Female,0.555394553,19
2000,Palm Beach,6198,Female,0.648958067,77
2000,Palm Beach,6200,Female,0.637126727,67
2000,Palm Beach,6202,Female,0.290420645,63
2000,Palm Beach,6204,Female,0.170993114,92
2000,Palm Beach,6206,Female,0.404693605,55
2000,Palm Beach,6207,Female,0.529503786,51
2000,Palm Beach,6208,Female,0.040437259,67
2000,Palm Beach,6210,Female,0.576075659,19
2000,Palm Beach,6212,Female,0.048224565,85
2000,Palm Beach,6214,Female,0.31465048,9
2000,Palm Beach,6216,Female,0.418542415,40
2000,Palm Beach,6220,Female,0.350962893,9
2000,Palm Beach,6222,Female,0.334856695,19
2000,Palm Beach,6224,Female,0.58764531,43
2000,Palm Beach,6226,Female,0.242383072,49
2000,Palm Beach,6228,Female,0.159032921,18
2000,Palm Beach,6230,Female,0.281320937,18
2000,Palm Beach,6232,Female,0.812223282,51
2000,Palm Beach,7010,Female,0.536487976,51
2000,Palm Beach,7012,Female,0.422089215,37
2000,Palm Beach,7016,Female,0.39243314,36
2000,Palm Beach,7022,Female,0.200611846,6
2000,Palm Beach,7024,Female,0.507262139,90
2000,Palm Beach,7025,Female,0.561945675,16
2000,Palm Beach,7026,Female,0.541929052,24
2000,Palm Beach,7028,Female,0.633399395,76
2000,Palm Beach,7030,Female,0.290827517,83
2000,Palm Beach,7034,Female,0.977246783,3
2000,Palm Beach,7036,Female,0.058756179,39
2000,Palm Beach,7040,Female,0.383523432,62
2000,Palm Beach,7041,Female,0.950614425,1
2000,Palm Beach,7042,Female,0.215205516,71
2000,Palm Beach,7044,Female,0.852565362,76
2000,Palm Beach,7046,Female,0.496390517,58
2000,Palm Beach,7048,Female,0.562318812,42
2000,Palm Beach,7050,Female,0.552462236,50
2000,Palm Beach,7054,Female,0.39663996,47
2000,Palm Beach,7058,Female,0.813179308,31
2000,Palm Beach,7060,Female,0.995286516,57
2000,Palm Beach,7062,Female,0.523045939,57
2000,Palm Beach,7064,Female,0.875659131,56
2000,Palm Beach,7066,Female,0.421458187,53
2000,Palm Beach,7068,Female,0.519756481,50
2000,Palm Beach,7070,Female,0.00855355,57
2000,Palm Beach,7072,Female,0.593759385,85
2000,Palm Beach,7074,Female,0.652118975,82
2000,Palm Beach,7076,Female,0.806105509,7
2000,Palm Beach,7078,Female,0.012318086,35
2000,Palm Beach,7080,Female,0.780880291,86
2000,Palm Beach,7082,Female,0.514644148,39
2000,Palm Beach,7084,Female,0.832190024,56
2000,Palm Beach,7086,Female,0.638685225,86
2000,Palm Beach,7088,Female,0.173845468,37
2000,Palm Beach,7090,Female,0.034024798,71
2000,Palm Beach,7092,Female,0.351277255,1
2000,Palm Beach,7094,Female,0.599697879,64
2000,Palm Beach,7096,Female,0.771661105,56
2000,Palm Beach,7098,Female,0.591671725,26
2000,Palm Beach,7100,Female,0.748820152,47
2000,Palm Beach,7102,Female,0.271517132,37
2000,Palm Beach,7104,Female,0.934143081,78
2000,Palm Beach,7106,Female,0.342321103,1
2000,Palm Beach,7108,Female,0.373497956,51
2000,Palm Beach,7110,Female,0.129479204,92
2000,Palm Beach,7112,Female,0.740557323,70
2000,Palm Beach,7118,Female,0.415933503,72
2000,Palm Beach,7120,Female,0.107468838,74
2000,Palm Beach,7124,Female,0.511621279,55
2000,Palm Beach,7126,Female,0.086139482,21
2000,Palm Beach,7128,Female,0.356409414,41
2000,Palm Beach,7130,Female,0.857407073,28
2000,Palm Beach,7132,Female,0.754398845,45
2000,Palm Beach,7134,Female,0.616393369,85
2000,Palm Beach,7136,Female,0.557139985,6
2000,Palm Beach,7138,Female,0.042054918,18
2000,Palm Beach,7140,Female,0.083272235,24
2000,Palm Beach,7142,Female,0.404650943,64
2000,Palm Beach,7144,Female,0.993073118,72
2000,Palm Beach,7146,Female,0.016812788,63
2000,Palm Beach,7148,Female,0.347136047,18
2000,Palm Beach,7149,Female,0.938568419,15
2000,Palm Beach,7150,Female,0.547836812,10
2000,Palm Beach,7152,Female,0.250153517,58
2000,Palm Beach,7154,Female,0.634754606,35
2000,Palm Beach,7156,Female,0.317815195,54
2000,Palm Beach,7158,Female,0.822014611,60
2000,Palm Beach,7160,Female,0.567820123,85
2000,Palm Beach,7162,Female,0.923859423,19
2000,Palm Beach,7164,Female,0.509048536,71
2000,Palm Beach,7166,Female,0.865256694,60
2000,Palm Beach,7168,Female,0.466264039,96
2000,Palm Beach,7170,Female,0.616943289,63
2000,Palm Beach,7172,Female,0.058515565,25
2000,Palm Beach,7174,Female,0.480076757,1
2000,Palm Beach,7176,Female,0.025708875,20
2000,Palm Beach,7178,Female,0.553842054,47
2000,Palm Beach,7179,Female,0.340998759,91
2000,Palm Beach,7180,Female,0.682478777,6
2000,Palm Beach,7182,Female,0.713894305,75
2000,Palm Beach,7184,Female,0.083813062,87
2000,Palm Beach,7186,Female,0.916699778,16
2000,Palm Beach,7188,Female,0.874546783,71
2000,Palm Beach,7190,Female,0.719164629,33
2000,Palm Beach,7192,Female,0.688671044,91
2000,Palm Beach,7194,Female,0.662330304,88
2000,Palm Beach,7196,Female,0.154145255,33
2000,Palm Beach,7198,Female,0.83964971,86
2000,Palm Beach,7200,Female,0.494235248,54
