"id","Precinct","County","Gender","Year","Percent","Number"
"LAK 87","87","Lake","Male",2001,0.0630246172659099,23
"LAK107","107","Lake","Male",2001,0.62279300391674,67
"LAK 96","96","Lake","Male",2001,0.558336396701634,81
"LAK 38","38","Lake","Male",2001,0.619235678575933,7
"LAK 25","25","Lake","Male",2001,0.078228022204712,85
"LAK 34","34","Lake","Male",2001,0.853264117613435,9
"LAK 24","24","Lake","Male",2001,0.755900419084355,89
"LAK 21","21","Lake","Male",2001,0.073282111203298,30
"LAK 42","42","Lake","Male",2001,0.442561691161245,47
"LAK 79","79","Lake","Male",2001,0.293625852093101,44
"LAK 10","10","Lake","Male",2001,0.987068260088563,2
"LAK 23","23","Lake","Male",2001,0.817330981604755,100
"LAK 29","29","Lake","Male",2001,0.778591937385499,65
"LAK 76","76","Lake","Male",2001,0.820121038239449,27
"LAK 98","98","Lake","Male",2001,0.7981390748173,13
"LAK 62","62","Lake","Male",2001,0.128064536256716,63
"LAK 51","51","Lake","Male",2001,0.753290943335742,24
"LAK104","104","Lake","Male",2001,0.0770712825469673,42
"LAK 50","50","Lake","Male",2001,0.0587299813050777,21
"LAK 19","19","Lake","Male",2001,0.790748034138232,22
"LAK 17","17","Lake","Male",2001,0.816206582356244,88
"LAK 52","52","Lake","Male",2001,0.829342596232891,10
"LAK 81","81","Lake","Male",2001,0.0918224728666246,98
"LAK105","105","Lake","Male",2001,0.354138361057267,19
"LAK 31","31","Lake","Male",2001,0.680255552986637,19
"LAK 99","99","Lake","Male",2001,0.708830288844183,9
"LAK 37","37","Lake","Male",2001,0.090157177997753,65
"LAK 65","65","Lake","Male",2001,0.99751630728133,74
"LAK103","103","Lake","Male",2001,0.102844549575821,82
"LAK 78","78","Lake","Male",2001,0.211132308468223,83
"LAK 32","32","Lake","Male",2001,0.342950291000307,53
"LAK 36","36","Lake","Male",2001,0.868156297365203,6
"LAK 85","85","Lake","Male",2001,0.666167745832354,21
"LAK 97","97","Lake","Male",2001,0.0268801169004291,6
"LAK 63","63","Lake","Male",2001,0.612786502577364,32
"LAK 86","86","Lake","Male",2001,0.150335219921544,90
"LAK100","100","Lake","Male",2001,0.447278678882867,65
"LEE 75","75","Lee","Male",2001,0.222948798211291,15
"LEE 73","73","Lee","Male",2001,0.311559346970171,45
"LEE 74","74","Lee","Male",2001,0.931596220005304,29
"LEE 79","79","Lee","Male",2001,0.171621455810964,15
"LEE 76","76","Lee","Male",2001,0.718289758544415,1
"LEE 77","77","Lee","Male",2001,0.49071948020719,53
"LEE 78","78","Lee","Male",2001,0.616560832364485,71
"LEE 82","82","Lee","Male",2001,0.872902551433071,40
"LEE 83","83","Lee","Male",2001,0.763183975592256,87
"LEE 84","84","Lee","Male",2001,0.368501258548349,63
"LEE 85","85","Lee","Male",2001,0.572727649006993,8
"LEE 86","86","Lee","Male",2001,0.700424891198054,54
"LEE 87","87","Lee","Male",2001,0.39810088602826,92
"LEE 88","88","Lee","Male",2001,0.500498888548464,82
"LEE 89","89","Lee","Male",2001,0.303746086778119,76
"LEE  9","9","Lee","Male",2001,0.456538841594011,13
"LEE 90","90","Lee","Male",2001,0.696741546969861,86
"LEE  8","8","Lee","Male",2001,0.171138632111251,38
"LEE 80","80","Lee","Male",2001,0.0776663229335099,25
"LEE 81","81","Lee","Male",2001,0.197609036229551,92
"LEE  1","1","Lee","Male",2001,0.602283701999113,88
"LEE 10","10","Lee","Male",2001,0.721301299287006,6
"LEE100","100","Lee","Male",2001,0.692535682814196,22
"LEE101","101","Lee","Male",2001,0.27576416451484,80
"LEE102","102","Lee","Male",2001,0.508385898079723,1
"LEE103","103","Lee","Male",2001,0.263237647013739,29
"LEE104","104","Lee","Male",2001,0.219017097726464,31
"LEE105","105","Lee","Male",2001,0.672426452627406,54
"LEE106","106","Lee","Male",2001,0.263191080652177,81
"LEE107","107","Lee","Male",2001,0.670287573011592,72
"LEE108","108","Lee","Male",2001,0.973119609523565,75
"LEE109","109","Lee","Male",2001,0.608756355941296,99
"LEE 11","11","Lee","Male",2001,0.264605039963499,87
"LEE110","110","Lee","Male",2001,0.409298798535019,41
"LEE111","111","Lee","Male",2001,0.892559664789587,59
"LEE112","112","Lee","Male",2001,0.182922745589167,55
"LEE113","113","Lee","Male",2001,0.98742306442,89
"LEE114","114","Lee","Male",2001,0.762803936144337,81
"LEE115","115","Lee","Male",2001,0.450748780043796,96
"LEE116","116","Lee","Male",2001,0.858918790705502,22
"LEE117","117","Lee","Male",2001,0.306425235699862,29
"LEE118","118","Lee","Male",2001,0.191447286866605,96
"LEE119","119","Lee","Male",2001,0.851376596605405,59
"LEE 12","12","Lee","Male",2001,0.519426067126915,13
"LEE120","120","Lee","Male",2001,0.635628221556544,10
"LEE121","121","Lee","Male",2001,0.179320408962667,36
"LEE122","122","Lee","Male",2001,0.650910426862538,40
"LEE123","123","Lee","Male",2001,0.0476900762878358,32
"LEE124","124","Lee","Male",2001,0.569799776189029,69
"LEE125","125","Lee","Male",2001,0.81628710986115,76
"LEE126","126","Lee","Male",2001,0.740542324492708,16
"LEE127","127","Lee","Male",2001,0.231032037176192,96
"LEE 13","13","Lee","Male",2001,0.374737391481176,5
"LEE 14","14","Lee","Male",2001,0.496313787763938,59
"LEE 15","15","Lee","Male",2001,0.748194077285007,65
"LEE 16","16","Lee","Male",2001,0.497423028107733,80
"LEE 17","17","Lee","Male",2001,0.351600883761421,73
"LEE 18","18","Lee","Male",2001,0.268541884142905,17
"LEE 19","19","Lee","Male",2001,0.907160496339202,7
"LEE  2","2","Lee","Male",2001,0.132717130007222,24
"LEE 20","20","Lee","Male",2001,0.203432198148221,37
"LEE 21","21","Lee","Male",2001,0.166630279272795,35
"LEE 22","22","Lee","Male",2001,0.266086775576696,13
"LEE 23","23","Lee","Male",2001,0.651203730143607,16
"LEE 24","24","Lee","Male",2001,0.862850621109828,83
"LEE 25","25","Lee","Male",2001,0.259231726871803,90
"LEE 26","26","Lee","Male",2001,0.613129229750484,42
"LEE 27","27","Lee","Male",2001,0.0436977583449334,55
"LEE 28","28","Lee","Male",2001,0.258712937356904,97
"LEE 29","29","Lee","Male",2001,0.534829111071303,13
"LEE  3","3","Lee","Male",2001,0.594724629539996,83
"LEE 30","30","Lee","Male",2001,0.496784870047122,84
"LEE 31","31","Lee","Male",2001,0.559036046732217,64
"LEE 32","32","Lee","Male",2001,0.643775552045554,43
"LEE 33","33","Lee","Male",2001,0.645635033259168,58
"LEE 34","34","Lee","Male",2001,0.0658087080810219,46
"LEE 35","35","Lee","Male",2001,0.320133243920282,69
"LEE 36","36","Lee","Male",2001,0.975993641884997,61
"LEE 37","37","Lee","Male",2001,0.230500334408134,30
"LEE 38","38","Lee","Male",2001,0.0993830978404731,50
"LEE 39","39","Lee","Male",2001,0.0456778879743069,99
"LEE  4","4","Lee","Male",2001,0.227962557226419,62
"LEE 40","40","Lee","Male",2001,0.457742195576429,48
"LEE 41","41","Lee","Male",2001,0.00220612902194262,59
"LEE 42","42","Lee","Male",2001,0.185398362576962,3
"LEE 43","43","Lee","Male",2001,0.611760605592281,4
"LEE 44","44","Lee","Male",2001,0.00140459113754332,5
"LEE 45","45","Lee","Male",2001,0.978328886441886,59
"LEE 46","46","Lee","Male",2001,0.801714863162488,65
"LEE 47","47","Lee","Male",2001,0.724165663123131,69
"LEE 48","48","Lee","Male",2001,0.955031793564558,46
"LEE 49","49","Lee","Male",2001,0.714146520011127,69
"LEE  5","5","Lee","Male",2001,0.309874544851482,44
"LEE 50","50","Lee","Male",2001,0.508011994184926,6
"LEE 51","51","Lee","Male",2001,0.902128856861964,76
"LEE 52","52","Lee","Male",2001,0.765140780713409,98
"LEE 53","53","Lee","Male",2001,0.395310344174504,56
"LEE 54","54","Lee","Male",2001,0.902906109811738,47
"LEE 55","55","Lee","Male",2001,0.328881872352213,77
"LEE 56","56","Lee","Male",2001,0.075570116052404,90
"LEE 57","57","Lee","Male",2001,0.107310483930632,13
"LEE 58","58","Lee","Male",2001,0.588188179768622,70
"LEE 59","59","Lee","Male",2001,0.634354626759887,76
"LEE  6","6","Lee","Male",2001,0.418871825328097,17
"LEE 60","60","Lee","Male",2001,0.754883356858045,47
"LEE 61","61","Lee","Male",2001,0.898339775856584,39
"LEE 62","62","Lee","Male",2001,0.942754288204014,50
"LEE 63","63","Lee","Male",2001,0.59258282952942,100
"LEE 64","64","Lee","Male",2001,0.063050514087081,8
"LEE 65","65","Lee","Male",2001,0.0154530096333474,22
"LEE 66","66","Lee","Male",2001,0.136511767981574,86
"LEE 67","67","Lee","Male",2001,0.321601308649406,49
"LEE 68","68","Lee","Male",2001,0.532928266562521,94
"LEE 69","69","Lee","Male",2001,0.182525037322193,9
"LEE  7","7","Lee","Male",2001,0.862496683839709,88
"LEE 70","70","Lee","Male",2001,0.871386776445433,52
"LEE 71","71","Lee","Male",2001,0.735632725991309,62
"LEE 72","72","Lee","Male",2001,0.304267238592729,16
"LEE 96","96","Lee","Male",2001,0.676870810100809,93
"LEE 97","97","Lee","Male",2001,0.277313913917169,21
"LEE 98","98","Lee","Male",2001,0.500775272026658,87
"LEE 99","99","Lee","Male",2001,0.0737156078685075,2
"LEE 91","91","Lee","Male",2001,0.914792896714061,93
"LEE 92","92","Lee","Male",2001,0.502756729023531,73
"LEE 93","93","Lee","Male",2001,0.122379441512749,49
"LEE 94","94","Lee","Male",2001,0.9988007331267,19
"LEE 95","95","Lee","Male",2001,0.67884588916786,60
"LEO5211","5211","Leon","Male",2001,0.62728582508862,53
"LEO5107","5107","Leon","Male",2001,0.0243609230965376,91
"LEO4453","4453","Leon","Male",2001,0.389434017473832,18
"LEO5212","5212","Leon","Male",2001,0.199852547608316,78
"LEO5261","5261","Leon","Male",2001,0.242782819317654,60
"LEO9000","9000","Leon","Male",2001,0.768987675895914,47
"LEO4107","4107","Leon","Male",2001,0.719234576914459,62
"LEO4101","4101","Leon","Male",2001,0.583775725448504,89
"LEO3403","3403","Leon","Male",2001,0.406227473402396,83
"LEO4461","4461","Leon","Male",2001,0.776901496108621,62
"LEO5219","5219","Leon","Male",2001,0.428561782231554,73
"LEO5284","5284","Leon","Male",2001,0.573179966770113,11
"LEO3101","3101","Leon","Male",2001,0.130807382520288,16
"LEO3405","3405","Leon","Male",2001,0.726928260177374,100
"LEO4119","4119","Leon","Male",2001,0.30252111563459,60
"LEO4403","4403","Leon","Male",2001,0.513933612266555,30
"LEO3401","3401","Leon","Male",2001,0.121601574355736,92
"LEO5105","5105","Leon","Male",2001,0.629551975755021,30
"LEO4401","4401","Leon","Male",2001,0.0725800583604723,47
"LEO4103","4103","Leon","Male",2001,0.435835690703243,40
"LEO4125","4125","Leon","Male",2001,0.174891856964678,27
"LEO5225","5225","Leon","Male",2001,0.491970223607495,3
"LEO4405","4405","Leon","Male",2001,0.939858300611377,26
"LEO4408","4408","Leon","Male",2001,0.929031692678109,44
"LEO1502","1502","Leon","Male",2001,0.585477879270911,52
"LEO1259","1259","Leon","Male",2001,0.564263574779034,88
"LEO2252","2252","Leon","Male",2001,0.223666410427541,84
"LEO5101","5101","Leon","Male",2001,0.0315265743993223,53
"LEO5103","5103","Leon","Male",2001,0.618966766633093,69
"LEO4459","4459","Leon","Male",2001,0.611180894076824,53
"LEO2359","2359","Leon","Male",2001,0.763810432050377,90
"LEO3501","3501","Leon","Male",2001,0.993444415740669,5
"LEO5207","5207","Leon","Male",2001,0.142059164354578,98
"LEO1353","1353","Leon","Male",2001,0.0609284015372396,34
"LEO5228","5228","Leon","Male",2001,0.584632248850539,29
"LEO4105","4105","Leon","Male",2001,0.124021888244897,62
"LEO1361","1361","Leon","Male",2001,0.737437641713768,92
"LEO4173","4173","Leon","Male",2001,0.999285991536453,23
"LEO5227","5227","Leon","Male",2001,0.819177998229861,78
"LEO1501","1501","Leon","Male",2001,0.624725527828559,60
"LEO4159","4159","Leon","Male",2001,0.902238732436672,18
"LEO2251","2251","Leon","Male",2001,0.291932306718081,23
"LEO2365","2365","Leon","Male",2001,0.852159049594775,20
"LEO4456","4456","Leon","Male",2001,0.808374636806548,91
"LEO5204","5204","Leon","Male",2001,0.202444463502616,83
"LEO5260","5260","Leon","Male",2001,0.132660493487492,29
"LEO3467","3467","Leon","Male",2001,0.351173791103065,81
"LEO3469","3469","Leon","Male",2001,0.683119618799537,21
"LEO1311","1311","Leon","Male",2001,0.973714953521267,8
"LEO2355","2355","Leon","Male",2001,0.63264274969697,6
"LEO3551","3551","Leon","Male",2001,0.81424496229738,49
"LEO1257","1257","Leon","Male",2001,0.645535531686619,74
"LEO2307","2307","Leon","Male",2001,0.233546225586906,69
"LEO1258","1258","Leon","Male",2001,0.126067060511559,73
"LEO5154","5154","Leon","Male",2001,0.260634759906679,46
"LEO3475","3475","Leon","Male",2001,0.829379363916814,69
"LEO2303","2303","Leon","Male",2001,0.994850677670911,22
"LEO3451","3451","Leon","Male",2001,0.404712304938585,78
"LEO3461","3461","Leon","Male",2001,0.643346841447055,20
"LEO4184","4184","Leon","Male",2001,0.320862809196115,83
"LEO3453","3453","Leon","Male",2001,0.0327771790325642,97
"LEO2503","2503","Leon","Male",2001,0.629266287898645,23
"LEO1255","1255","Leon","Male",2001,0.127278512110934,56
"LEO5214","5214","Leon","Male",2001,0.163872083416209,9
"LEO5165","5165","Leon","Male",2001,0.411642235703766,17
"LEO3413","3413","Leon","Male",2001,0.19834482180886,68
"LEO2358","2358","Leon","Male",2001,0.713753464166075,27
"LEO2380","2380","Leon","Male",2001,0.915819440269843,57
"LEO5224","5224","Leon","Male",2001,0.503317098598927,75
"LEO1359","1359","Leon","Male",2001,0.629581520333886,94
"LEO3411","3411","Leon","Male",2001,0.355666261166334,90
"LEO1315","1315","Leon","Male",2001,0.683603079756722,4
"LEO5153","5153","Leon","Male",2001,0.010615617968142,2
"LEO4154","4154","Leon","Male",2001,0.63164523942396,65
"LEO4451","4451","Leon","Male",2001,0.886831585085019,26
"LEO5201","5201","Leon","Male",2001,0.54038440878503,47
"LEO5265","5265","Leon","Male",2001,0.815793975256383,54
"LEO5221","5221","Leon","Male",2001,0.981922773877159,33
"LEO1302","1302","Leon","Male",2001,0.0499052789527923,23
"LEO4155","4155","Leon","Male",2001,0.287911576218903,40
"LEO1314","1314","Leon","Male",2001,0.985103882849216,98
"LEO2506","2506","Leon","Male",2001,0.663468619342893,16
"LEO3412","3412","Leon","Male",2001,0.148319576866925,93
"LEO3468","3468","Leon","Male",2001,0.318248959258199,48
"LEO4457","4457","Leon","Male",2001,0.0726654867175967,34
"LEO3103","3103","Leon","Male",2001,0.794971040915698,88
"LEO5251","5251","Leon","Male",2001,0.0870267318096012,95
"LEO3107","3107","Leon","Male",2001,0.875313940225169,83
"LEO2401","2401","Leon","Male",2001,0.77186347451061,19
"LEO4455","4455","Leon","Male",2001,0.759571633534506,85
"LEO2363","2363","Leon","Male",2001,0.98052497394383,93
"LEO2253","2253","Leon","Male",2001,0.732463798020035,93
"LEO4168","4168","Leon","Male",2001,0.444280502386391,58
"LEO3507","3507","Leon","Male",2001,0.946814767783508,49
"LEO1362","1362","Leon","Male",2001,0.252469073049724,62
"LEO4157","4157","Leon","Male",2001,0.637986957328394,58
"LEO1230","1230","Leon","Male",2001,0.412116122432053,63
"LEO5209","5209","Leon","Male",2001,0.63142763543874,84
"LEO2451","2451","Leon","Male",2001,0.845963820116594,17
"LEO4153","4153","Leon","Male",2001,0.491737976670265,20
"LEO1505","1505","Leon","Male",2001,0.638066072016954,14
"LEO4458","4458","Leon","Male",2001,0.216381069039926,87
"LEO3457","3457","Leon","Male",2001,0.17317752353847,36
"LEO3509","3509","Leon","Male",2001,0.429396824445575,73
"LEO3414","3414","Leon","Male",2001,0.570952651556581,60
"LEO5115","5115","Leon","Male",2001,0.103148167254403,48
"LEO1301","1301","Leon","Male",2001,0.44489482184872,83
"LEO2366","2366","Leon","Male",2001,0.610574034042656,85
"LEO3110","3110","Leon","Male",2001,0.253300927346572,80
"LEO3455","3455","Leon","Male",2001,0.183493216987699,58
"LEO5205","5205","Leon","Male",2001,0.229018770623952,63
"LEO2305","2305","Leon","Male",2001,0.863004590850323,63
"LEO3477","3477","Leon","Male",2001,0.103963727829978,97
"LEO4161","4161","Leon","Male",2001,0.549168031895533,68
"LEO2502","2502","Leon","Male",2001,0.0457234620116651,47
"LEO4162","4162","Leon","Male",2001,0.471739665372297,44
"LEO5263","5263","Leon","Male",2001,0.339958134107292,56
"LEO3473","3473","Leon","Male",2001,0.219848183216527,49
"LEO1507","1507","Leon","Male",2001,0.964340552221984,5
"LEO4106","4106","Leon","Male",2001,0.323178131133318,28
"LEO1503","1503","Leon","Male",2001,0.404361908091232,76
"LEO4167","4167","Leon","Male",2001,0.50978087913245,79
"LEO3409","3409","Leon","Male",2001,0.681382176931947,53
"LEO5258","5258","Leon","Male",2001,0.393932880135253,56
"LEO3513","3513","Leon","Male",2001,0.522248298395425,16
"LEO5110","5110","Leon","Male",2001,0.243304488249123,23
"LEO5203","5203","Leon","Male",2001,0.0196071583777666,84
"LEO2507","2507","Leon","Male",2001,0.136145598255098,85
"LEO5223","5223","Leon","Male",2001,0.800435815239325,13
"LEO3104","3104","Leon","Male",2001,0.0152873978950083,52
"LEO1317","1317","Leon","Male",2001,0.728835084009916,99
"LEO1303","1303","Leon","Male",2001,0.718643664615229,1
"LEO5252","5252","Leon","Male",2001,0.860573693178594,70
"LEO1251","1251","Leon","Male",2001,0.450325073907152,94
"LEO1319","1319","Leon","Male",2001,0.0695931180380285,68
"LEO1327","1327","Leon","Male",2001,0.525867403484881,23
"LEO2504","2504","Leon","Male",2001,0.16459996975027,36
"LEO5264","5264","Leon","Male",2001,0.326293088728562,35
"LEO1203","1203","Leon","Male",2001,0.662016637157649,69
"LEO3459","3459","Leon","Male",2001,0.522715607425198,63
"LEO4152","4152","Leon","Male",2001,0.128736194688827,35
"LEO2511","2511","Leon","Male",2001,0.755650479346514,93
"LEO3109","3109","Leon","Male",2001,0.530752565711737,93
"LEO1313","1313","Leon","Male",2001,0.167735043680295,61
"LEO1309","1309","Leon","Male",2001,0.734592680353671,41
"LEO1351","1351","Leon","Male",2001,0.239759671734646,4
"LEO2509","2509","Leon","Male",2001,0.710251764627174,54
"LEO1355","1355","Leon","Male",2001,0.102928959997371,9
"LEO2513","2513","Leon","Male",2001,0.152766547398642,1
"LEO5220","5220","Leon","Male",2001,0.449429724831134,46
"LEO5113","5113","Leon","Male",2001,0.482733154203743,58
"LEO4111","4111","Leon","Male",2001,0.0468958648853004,42
"LEO4109","4109","Leon","Male",2001,0.212967219995335,41
"LEO4115","4115","Leon","Male",2001,0.517256680410355,42
"LEO1213","1213","Leon","Male",2001,0.0755508318543434,95
"LEO1231","1231","Leon","Male",2001,0.319058819441125,33
"LEO1201","1201","Leon","Male",2001,0.232684812508523,57
"LEO1304","1304","Leon","Male",2001,0.431720435619354,96
"LEO4163","4163","Leon","Male",2001,0.421874206513166,34
"LEO1321","1321","Leon","Male",2001,0.920519138220698,20
"LEO1205","1205","Leon","Male",2001,0.457845778670162,33
"LEV11","11","Levy","Male",2001,0.444271887885407,41
"LEV10","10","Levy","Male",2001,0.577090280596167,63
"LEV13","13","Levy","Male",2001,0.779465659288689,29
"LEV12","12","Levy","Male",2001,0.812473899684846,13
"LEV01","01","Levy","Male",2001,0.792315726866946,6
"LEV03","03","Levy","Male",2001,0.943739418406039,4
"LEV02","02","Levy","Male",2001,0.422946559265256,61
"LEV05","05","Levy","Male",2001,0.214349092217162,100
"LEV04","04","Levy","Male",2001,0.528504345100373,44
"LEV07","07","Levy","Male",2001,0.666630080202594,30
"LEV06","06","Levy","Male",2001,0.954455220140517,4
"LEV09","09","Levy","Male",2001,0.411277950974181,14
"LEV08","08","Levy","Male",2001,0.805332683958113,84
"LIB  1","1","Liberty","Male",2001,0.873570668976754,67
"LIB  2","2","Liberty","Male",2001,0.35218490450643,75
"LIB  3","3","Liberty","Male",2001,0.049925169441849,99
"LIB  4","4","Liberty","Male",2001,0.356900550425053,1
"LIB  6","6","Liberty","Male",2001,0.909741257550195,44
"LIB  8","8","Liberty","Male",2001,0.119360101409256,81
"LIB  7","7","Liberty","Male",2001,0.0358136671129614,87
"LIB  5","5","Liberty","Male",2001,0.00792264170013368,33
"MAD 1","1","Madison","Male",2001,0.832034081453457,11
"MAD10","10","Madison","Male",2001,0.243191571440548,65
"MAD 3","3","Madison","Male",2001,0.204659832175821,79
"MAD11","11","Madison","Male",2001,0.743560459231958,57
"MAD 8","8","Madison","Male",2001,0.846943218493834,85
"MAD 7","7","Madison","Male",2001,0.0840496246237308,79
"MAD 5","5","Madison","Male",2001,0.917624952271581,37
"MAD 2","2","Madison","Male",2001,0.647727760486305,56
"MAD 9","9","Madison","Male",2001,0.510413504205644,98
"MAD 4","4","Madison","Male",2001,0.475797113729641,62
"MAD 6","6","Madison","Male",2001,0.394232707330957,88
"MAN101","101","Manatee","Male",2001,0.69150303886272,3
"MAN103","103","Manatee","Male",2001,0.910237899515778,35
"MAN107","107","Manatee","Male",2001,0.868005798198283,75
"MAN111","111","Manatee","Male",2001,0.162681726273149,51
"MAN117","117","Manatee","Male",2001,0.25413808808662,10
"MAN119","119","Manatee","Male",2001,0.453786867903545,15
"MAN121","121","Manatee","Male",2001,0.0176169665064663,2
"MAN123","123","Manatee","Male",2001,0.424347120337188,46
"MAN125","125","Manatee","Male",2001,0.405535913538188,70
"MAN127","127","Manatee","Male",2001,0.778028256492689,44
"MAN129","129","Manatee","Male",2001,0.863632276188582,67
"MAN131","131","Manatee","Male",2001,0.141445234650746,58
"MAN133","133","Manatee","Male",2001,0.113070042338222,43
"MAN135","135","Manatee","Male",2001,0.294695243937895,12
"MAN137","137","Manatee","Male",2001,0.000283632194623351,66
"MAN139","139","Manatee","Male",2001,0.818702777847648,72
"MAN141","141","Manatee","Male",2001,0.0216102248523384,42
"MAN201","201","Manatee","Male",2001,0.331581062637269,83
"MAN203","203","Manatee","Male",2001,0.370304664364085,100
"MAN205","205","Manatee","Male",2001,0.494353980058804,84
"MAN207","207","Manatee","Male",2001,0.933374985586852,42
"MAN209","209","Manatee","Male",2001,0.625546481925994,91
"MAN211","211","Manatee","Male",2001,0.343792594270781,41
"MAN213","213","Manatee","Male",2001,0.197432520100847,28
"MAN215","215","Manatee","Male",2001,0.141546715516597,32
"MAN217","217","Manatee","Male",2001,0.202318557538092,21
"MAN219","219","Manatee","Male",2001,0.482923804782331,13
"MAN221","221","Manatee","Male",2001,0.421828384045511,26
"MAN223","223","Manatee","Male",2001,0.895469092996791,78
"MAN301","301","Manatee","Male",2001,0.702341596828774,54
"MAN303","303","Manatee","Male",2001,0.279216360999271,29
"MAN305","305","Manatee","Male",2001,0.217340197879821,57
"MAN307","307","Manatee","Male",2001,0.651447670999914,23
"MAN309","309","Manatee","Male",2001,0.889745102962479,26
"MAN311","311","Manatee","Male",2001,0.686637671198696,26
"MAN313","313","Manatee","Male",2001,0.700408180477098,33
"MAN315","315","Manatee","Male",2001,0.410015027271584,57
"MAN317","317","Manatee","Male",2001,0.597566075157374,55
"MAN321","321","Manatee","Male",2001,0.755129274679348,69
"MAN323","323","Manatee","Male",2001,0.912100987508893,30
"MAN325","325","Manatee","Male",2001,0.943514218553901,85
"MAN327","327","Manatee","Male",2001,0.00632957392372191,54
"MAN329","329","Manatee","Male",2001,0.366612077923492,71
"MAN331","331","Manatee","Male",2001,0.748345062602311,71
"MAN333","333","Manatee","Male",2001,0.158489166060463,12
"MAN401","401","Manatee","Male",2001,0.688375515397638,81
"MAN403","403","Manatee","Male",2001,0.723453450482339,58
"MAN405","405","Manatee","Male",2001,0.240200324216858,36
"MAN407","407","Manatee","Male",2001,0.379347857320681,98
"MAN409","409","Manatee","Male",2001,0.400562474504113,2
"MAN411","411","Manatee","Male",2001,0.66299590212293,11
"MAN413","413","Manatee","Male",2001,0.131483558798209,95
"MAN415","415","Manatee","Male",2001,0.954433116363361,32
"MAN417","417","Manatee","Male",2001,0.600333912065253,2
"MAN419","419","Manatee","Male",2001,0.405379069037735,5
"MAN421","421","Manatee","Male",2001,0.240071929525584,83
"MAN501","501","Manatee","Male",2001,0.727173003833741,50
"MAN503","503","Manatee","Male",2001,0.624481483129784,20
"MAN505","505","Manatee","Male",2001,0.823603601660579,38
"MAN507","507","Manatee","Male",2001,0.939202798297629,51
"MAN509","509","Manatee","Male",2001,0.599283951800317,14
"MAN511","511","Manatee","Male",2001,0.803531081648543,42
"MAN513","513","Manatee","Male",2001,0.856281782500446,33
"MAN515","515","Manatee","Male",2001,0.947055560071021,23
"MAN517","517","Manatee","Male",2001,0.404091648291796,41
"MAN519","519","Manatee","Male",2001,0.995977911166847,84
"MAN521","521","Manatee","Male",2001,0.365565849235281,80
"MAN523","523","Manatee","Male",2001,0.446938538458198,5
"MAN525","525","Manatee","Male",2001,0.341055286349729,70
"MAN527","527","Manatee","Male",2001,0.477281509898603,39
"MON 24","24","Monroe","Male",2001,0.0947785039898008,52
"MON 25","25","Monroe","Male",2001,0.91292629763484,73
"MON 26","26","Monroe","Male",2001,0.571240835357457,89
"MON 27","27","Monroe","Male",2001,0.260218314593658,22
"MON 20","20","Monroe","Male",2001,0.488709541037679,12
"MON 21","21","Monroe","Male",2001,0.741911361925304,2
"MON 22","22","Monroe","Male",2001,0.876976038562134,84
"MON 23","23","Monroe","Male",2001,0.361312601016834,36
"MON 28","28","Monroe","Male",2001,0.813292145030573,80
"MON 29","29","Monroe","Male",2001,0.563980042003095,11
"MON  1","1","Monroe","Male",2001,0.766085114097223,3
"MON  3","3","Monroe","Male",2001,0.0477334992028773,95
"MON  2","2","Monroe","Male",2001,0.190858985064551,40
"MON  5","5","Monroe","Male",2001,0.573600095929578,53
"MON  4","4","Monroe","Male",2001,0.690639309585094,75
"MON  7","7","Monroe","Male",2001,0.653790953336284,73
"MON  6","6","Monroe","Male",2001,0.839172937907279,33
"MON  9","9","Monroe","Male",2001,0.906367567600682,76
"MON  8","8","Monroe","Male",2001,0.479269735515118,60
"MON 11","11","Monroe","Male",2001,0.798764075152576,27
"MON 10","10","Monroe","Male",2001,0.334089222596958,99
"MON 13","13","Monroe","Male",2001,0.130867748055607,30
"MON 12","12","Monroe","Male",2001,0.958309808978811,48
"MON 15","15","Monroe","Male",2001,0.644643225707114,87
"MON 14","14","Monroe","Male",2001,0.458311809459701,11
"MON 17","17","Monroe","Male",2001,0.399369640043005,78
"MON 16","16","Monroe","Male",2001,0.0331861982122064,58
"MON 19","19","Monroe","Male",2001,0.33852005796507,59
"MON 18","18","Monroe","Male",2001,0.859016518574208,62
"MON 31","31","Monroe","Male",2001,0.161231038160622,73
"MON 30","30","Monroe","Male",2001,0.866920093772933,98
"MON 33","33","Monroe","Male",2001,0.283942877314985,94
"MON 32","32","Monroe","Male",2001,0.0603116049896926,78
"MRN3640","3640","Marion","Male",2001,0.989210005151108,35
"MRN4521","4521","Marion","Male",2001,0.713767039356753,29
"MRN0011","0011","Marion","Male",2001,0.17351699131541,23
"MRN0012","0012","Marion","Male",2001,0.886155797168612,32
"MRN0013","0013","Marion","Male",2001,0.96135124983266,25
"MRN0001","0001","Marion","Male",2001,0.869461305206642,93
"MRN0002","0002","Marion","Male",2001,0.63485072273761,71
"MRN0003","0003","Marion","Male",2001,0.0139432318974286,4
"MRN0004","0004","Marion","Male",2001,0.411884593078867,2
"MRN0005","0005","Marion","Male",2001,0.341811075806618,94
"MRN0006","0006","Marion","Male",2001,0.271818205015734,13
"MRN0007","0007","Marion","Male",2001,0.995498015312478,23
"MRN0008","0008","Marion","Male",2001,0.898178935982287,90
"MRN0009","0009","Marion","Male",2001,0.403860622784123,32
"MRN0010","0010","Marion","Male",2001,0.993611300829798,72
